Trace number,FFID,Correction P,Correction S,Pick P,Pick S,Deformation sample,Density,P vel,S vel,YM sample,Total deformation,Total P vel,Total S vel,Total YM,Poissons ratio,CP
264,33,15.437025,30.213911,0.000018,0.000026,0.069357,2628.5,3781.952637,2660.002197,75.982109,0.069188,3772.743408,2653.524902,75.612518,0.010511,40
265,34,15.437025,30.213911,0.000018,0.000026,0.06935,2628.5,3779.916992,2661.362793,75.747101,0.069178,3770.54834,2654.766602,75.372078,0.008471,40
266,35,15.437025,30.213911,0.000018,0.000026,0.069343,2628.5,3779.538086,2661.096191,75.731903,0.069168,3770.006592,2654.385254,75.35041,0.008471,40
267,36,15.437025,30.213911,0.000018,0.000026,0.069336,2628.5,3779.150391,2663.276367,75.581116,0.069158,3769.439697,2656.433105,75.193192,0.00667,40
268,37,15.437025,30.213911,0.000018,0.000026,0.069329,2628.5,3785.393555,2659.75415,76.266327,0.069148,3775.500977,2652.803223,75.868225,0.012448,40
269,38,15.437025,30.213911,0.000018,0.000026,0.069322,2628.5,3786.668945,2659.488525,76.38105,0.069138,3776.598633,2652.415771,75.975334,0.013288,40
270,39,15.437025,30.213911,0.000018,0.000026,0.069316,2628.5,3786.297607,2661.678223,76.232361,0.069128,3776.058594,2654.480225,75.820625,0.011514,40
271,40,15.437025,30.213911,0.000018,0.000026,0.069309,2628.5,3787.583984,2662.236572,76.303085,0.069118,3777.177979,2654.922363,75.884392,0.011765,40
272,41,15.437025,30.213911,0.000018,0.000026,0,2628.5,0,0,nan,0.069108,3774.970215,2652.900391,75.82132,nan,40
273,42,15.437025,30.213911,0.000018,0.000026,0,2628.5,0,0,nan,0.069098,3782.677246,2647.629395,76.708565,nan,40
274,43,15.437025,30.213911,0.000018,0.000026,0,2628.5,0,0,nan,0.069088,3782.144775,2653.764893,76.336784,nan,40
275,44,15.437025,30.213911,0.000018,0.000026,0,2628.5,0,0,nan,0.069078,3781.599121,2649.311279,76.534248,nan,40
276,45,15.437025,30.213911,0.000018,0.000026,0,2628.5,0,0,nan,0.069068,3784.367676,2645.681152,76.944244,nan,40
277,46,15.437025,30.213911,0.000018,0.000026,0,2628.5,0,0,nan,0.069059,3787.145996,2646.113525,77.137566,nan,40
278,47,15.437025,30.213911,0.000018,0.000026,0,2628.5,0,0,nan,0.069048,3794.906006,2644.908203,77.804558,nan,40
279,48,15.437025,30.213911,0.000018,0.000026,0,2628.5,0,0,nan,0.069039,3791.038818,2642.917236,77.609047,nan,40
280,49,15.437025,30.213911,0.000018,0.000026,0,2628.5,0,0,nan,0.069028,3788.81958,2641.721436,77.499741,nan,40
281,50,15.437025,30.213911,0.000018,0.000026,0,2628.5,0,0,nan,0.069018,3783.281494,2643.762695,76.961678,nan,40
282,51,15.437025,30.213911,0.000018,0.000026,0,2628.5,0,0,nan,0.069009,3799.4104,2640.963135,78.359932,nan,40
283,52,15.437025,30.213911,0.000018,0.000026,0,2628.5,0,0,nan,0.068999,3785.522949,2641.390137,77.261368,nan,40
284,53,15.437025,30.213911,0.000018,0.000026,0,2628.5,0,0,nan,0.068989,3786.637451,2638.583984,77.495316,nan,40
285,54,15.437025,30.213911,0.000018,0.000026,0,2628.5,0,0,nan,0.068979,3786.083008,2637.390625,77.514877,nan,40
286,55,15.437025,30.213911,0.000018,0.000026,0,2628.5,0,0,nan,0.068969,3785.5354,2635.397217,77.576675,nan,40
287,56,15.437025,30.213911,0.000018,0.000026,0,2628.5,0,0,nan,0.068959,3784.994873,2632.606689,77.680168,nan,40
288,57,15.437025,30.213911,0.000018,0.000026,0,2628.5,0,0,nan,0.068949,3787.769531,2634.636719,77.788895,nan,40
289,58,15.437025,30.213911,0.000018,0.000026,0,2628.5,0,0,nan,0.068939,3783.899658,2630.238037,77.718529,nan,40
290,59,15.437025,30.213911,0.000018,0.000026,0,2628.5,0,0,nan,0.068929,3781.694824,2625.052002,77.816383,nan,40
291,60,15.437025,30.213911,0.000018,0.000026,0,2628.5,0,0,nan,0.068918,3784.443848,2628.658936,77.842049,nan,40
292,61,15.437025,30.213911,0.000018,0.000026,0,2628.5,0,0,nan,0.068908,3782.23291,2626.674316,77.774261,nan,40
293,62,15.437025,30.213911,0.000018,0.000026,0,2628.5,0,0,nan,0.068898,3780.027832,2617.515137,78.073685,nan,40
294,63,15.437025,30.213911,0.000018,0.000026,0,2628.5,0,0,nan,0.068889,3781.155762,2613.969727,78.339249,nan,40
295,64,15.437025,30.213911,0.000018,0.000026,0,2628.5,0,0,nan,0.068879,3782.257813,2614.377197,78.402786,nan,40
296,65,15.437025,30.213911,0.000018,0.000026,0,2628.5,0,0,nan,0.068869,3785.039795,2608.456543,78.911011,nan,40
297,66,15.437025,30.213911,0.000018,0.000026,0,2628.5,0,0,nan,0.068859,3781.177002,2607.295898,78.675331,nan,40
313,1,15.437025,30.213911,0.000019,0.000026,0,2628.5,0,0,nan,0.069436,3614.369873,2627.538818,64.526817,nan,50
314,2,15.437025,30.213911,0.000019,0.000026,0,2628.5,0,0,nan,0.069425,3622.893311,2631.934814,64.943413,nan,50
315,3,15.437025,30.213911,0.000019,0.000026,0,2628.5,0,0,nan,0.069415,3625.394043,2637.151611,64.821259,nan,50
316,4,15.437025,30.213911,0.000019,0.000026,0,2628.5,0,0,nan,0.069406,3630.961914,2639.193848,65.145996,nan,50
317,5,15.437025,30.213911,0.000019,0.000026,0,2628.5,0,0,nan,0.069396,3630.432373,2639.611816,65.076889,nan,50
318,6,15.437025,30.213911,0.000019,0.000026,0,2628.5,0,0,nan,0.069385,3634.465332,2640.029053,65.378403,nan,50
319,7,15.437025,30.213911,0.000019,0.000026,0,2628.5,0,0,nan,0.069376,3646.169434,2638.848877,66.398338,nan,50
320,8,15.437025,30.213911,0.000019,0.000026,0,2628.5,0,0,nan,0.069366,3654.862549,2643.293457,66.828362,nan,50
321,9,15.437025,30.213911,0.000019,0.000026,0,2628.5,0,0,nan,0.069356,3657.421875,2650.996338,66.562119,nan,50
322,10,15.437025,30.213911,0.000019,0.000026,0,2628.5,0,0,nan,0.069346,3661.527344,2651.423828,66.869049,nan,50
323,11,15.437025,30.213911,0.000019,0.000026,0,2628.5,0,0,nan,0.069336,3667.195313,2647.801758,67.549286,nan,50
324,12,15.437025,30.213911,0.000019,0.000026,0,2628.5,0,0,nan,0.069325,3679.108643,2651.461426,68.288582,nan,50
325,13,15.437025,30.213911,0.000019,0.000026,0,2628.5,0,0,nan,0.069315,3680.137695,2648.64624,68.54071,nan,50
326,14,15.437025,30.213911,0.000019,0.000026,0,2628.5,0,0,nan,0.069305,3684.304932,2653.132324,68.606682,nan,50
327,15,15.437025,30.213911,0.000019,0.000026,0,2628.5,0,0,nan,0.069296,3688.498291,2648.707764,69.208115,nan,50
328,16,15.437025,30.213911,0.000019,0.000026,0,2628.5,0,0,nan,0.069286,3697.403564,2651.5625,69.752609,nan,50
329,17,15.437025,30.213911,0.000019,0.000026,0,2628.5,0,0,nan,0.069275,3701.591797,2651.977539,70.063454,nan,50
330,18,15.437025,30.213911,0.000019,0.000026,0.069399,2628.5,3712.956055,2658.336426,70.599388,0.069265,3705.823975,2653.230225,70.328423,-0.025856,50
331,19,15.437025,30.213911,0.000019,0.000026,0.069392,2628.5,3718.951172,2659.700195,70.999619,0.069256,3711.645508,2654.475342,70.720947,-0.023489,50
332,20,15.437025,30.213911,0.000019,0.000026,0.069385,2628.5,3726.570068,2661.884277,71.48188,0.069246,3719.092041,2656.542725,71.19529,-0.020872,50
333,21,15.437025,30.213911,0.000019,0.000026,0.069378,2628.5,3729.391113,2664.062744,71.580612,0.069235,3721.743164,2658.599609,71.287315,-0.021003,50
334,22,15.437025,30.213911,0.000019,0.000026,0.069371,2628.5,3733.829346,2663.79248,71.951584,0.069225,3726.007324,2658.212158,71.650429,-0.018267,50
335,23,15.437025,30.213911,0.000019,0.000026,0.069364,2628.5,3735.069824,2663.530029,72.065987,0.069216,3727.083252,2657.834717,71.758125,-0.017359,50
336,24,15.437025,30.213911,0.000019,0.000026,0.069357,2628.5,3736.310547,2664.085449,72.132965,0.069206,3728.149658,2658.266357,71.818214,-0.017099,50
337,25,15.437025,30.213911,0.000019,0.000026,0.06935,2628.5,3737.54248,2666.273193,72.104538,0.069196,3729.217041,2660.333984,71.783676,-0.018134,50
338,26,15.437025,30.213911,0.000019,0.000026,0.069343,2628.5,3740.395264,2666.007324,72.34819,0.069186,3731.899658,2659.952148,72.019905,-0.016318,50
339,27,15.437025,30.213911,0.000019,0.000026,0.069336,2628.5,3736.79248,2662.462402,72.26535,0.069176,3728.137939,2656.296143,71.930992,-0.015549,50
340,28,15.437025,30.213911,0.000019,0.000026,0.069329,2628.5,3739.62915,2667.92334,72.175682,0.069165,3730.808105,2661.630371,71.835579,-0.018261,50
341,29,15.437025,30.213911,0.000019,0.000026,0.069322,2628.5,3744.108887,2668.483154,72.501839,0.069156,3735.115479,2662.073242,72.153961,-0.016184,50
342,30,15.437025,30.213911,0.000019,0.000026,0.069315,2628.5,3745.369629,2667.406494,72.664948,0.069146,3736.207275,2660.881104,72.30986,-0.014634,50
343,31,15.437025,30.213911,0.000018,0.000026,0.069308,2628.5,3746.612793,2667.959717,72.732368,0.069136,3737.279297,2661.313232,72.370445,-0.014374,50
344,32,15.437025,30.213911,0.000018,0.000026,0.069302,2628.5,3746.247559,2666.878418,72.765556,0.069126,3736.750488,2660.117676,72.397087,-0.013732,50
345,33,15.437025,30.213911,0.000018,0.000026,0.069295,2628.5,3750.734619,2670.719482,72.902626,0.069116,3741.057617,2663.828857,72.526932,-0.014237,50
346,34,15.437025,30.213911,0.000018,0.000026,0.069288,2628.5,3750.354736,2667.981445,73.03006,0.069106,3740.511475,2660.979004,72.647209,-0.012314,50
347,35,15.437025,30.213911,0.000018,0.000026,0.069281,2628.5,3753.221191,2666.886475,73.321526,0.069096,3743.202637,2659.767822,72.930603,-0.009886,50
348,36,15.437025,30.213911,0.000018,0.000026,0.069274,2628.5,3757.737061,2665.803223,73.742844,0.069086,3747.54834,2658.574951,73.343506,-0.006589,50
349,37,15.437025,30.213911,0.000018,0.000026,0.069267,2628.5,3754.108398,2672.945801,73.044006,0.069076,3743.769287,2665.584473,72.642212,-0.0141,50
350,38,15.437025,30.213911,0.000018,0.000026,0.06926,2628.5,3756.991455,2669.382813,73.479362,0.069066,3746.470947,2661.907959,73.068413,-0.009745,50
351,39,15.437025,30.213911,0.000018,0.000026,0.069253,2628.5,3761.509033,2668.290527,73.901688,0.069056,3750.811523,2660.702148,73.481934,-0.006444,50
352,40,15.437025,30.213911,0.000018,0.000026,0.069246,2628.5,3757.857178,2668.016602,73.626434,0.069046,3746.995361,2660.304932,73.201424,-0.00822,50
353,41,15.437025,30.213911,0.000018,0.000026,0.069239,2628.5,3760.736084,2666.920166,73.917992,0.069036,3749.702393,2659.095703,73.484886,-0.005817,50
354,42,15.437025,30.213911,0.000018,0.000026,0.069232,2628.5,3760.368896,2667.481934,73.85688,0.069026,3749.181885,2659.546143,73.418098,-0.006445,50
355,43,15.437025,30.213911,0.000018,0.000026,0.069225,2628.5,3761.638916,2668.045166,73.925964,0.069016,3750.278564,2659.987793,73.480103,-0.006187,50
356,44,15.437025,30.213911,0.000018,0.000026,0,2628.5,0,0,nan,0.069006,3754.628174,2657.14209,73.985008,nan,50
357,45,15.437025,30.213911,0.000018,0.000026,0,2628.5,0,0,nan,0.068996,3752.443359,2657.570313,73.788101,nan,50
358,46,15.437025,30.213911,0.000018,0.000026,0,2628.5,0,0,nan,0.068986,3755.165283,2657.184082,74.025131,nan,50
359,47,15.437025,30.213911,0.000018,0.000026,0,2628.5,0,0,nan,0.068976,3756.262451,2657.621826,74.087364,nan,50
360,48,15.437025,30.213911,0.000018,0.000026,0,2628.5,0,0,nan,0.068966,3757.351563,2656.415039,74.240921,nan,50
361,49,15.437025,30.213911,0.000018,0.000026,0,2628.5,0,0,nan,0.068956,3758.446045,2656.849365,74.303131,nan,50
362,50,15.437025,30.213911,0.000018,0.000026,0,2628.5,0,0,nan,0.068946,3762.829346,2655.650146,74.715691,nan,50
363,51,15.437025,30.213911,0.000018,0.000026,0,2628.5,0,0,nan,0.068936,3763.923828,2653.627686,74.913696,nan,50
364,52,15.437025,30.213911,0.000018,0.000026,0,2628.5,0,0,nan,0.068926,3761.727295,2667.026367,73.990807,nan,50
365,53,15.437025,30.213911,0.000018,0.000026,0,2628.5,0,0,nan,0.068916,3766.13623,2651.234375,75.219116,nan,50
366,54,15.437025,30.213911,0.000018,0.000026,0,2628.5,0,0,nan,0.068906,3772.166748,2650.020752,75.758179,nan,50
367,55,15.437025,30.213911,0.000018,0.000026,0,2628.5,0,0,nan,0.068896,3769.970703,2650.453369,75.562576,nan,50
368,56,15.437025,30.213911,0.000018,0.000026,0,2628.5,0,0,nan,0.068886,3769.422363,2646.80957,75.717545,nan,50
369,57,15.437025,30.213911,0.000018,0.000026,0,2628.5,0,0,nan,0.068876,3767.237061,2646.432861,75.567062,nan,50
370,58,15.437025,30.213911,0.000018,0.000026,0,2628.5,0,0,nan,0.068866,3766.678467,2645.227539,75.588692,nan,50
371,59,15.437025,30.213911,0.000018,0.000026,0,2628.5,0,0,nan,0.068856,3766.135986,2645.659424,75.522888,nan,50
372,60,15.437025,30.213911,0.000018,0.000026,0,2628.5,0,0,nan,0.068846,3773.862305,2644.474365,76.190117,nan,50
373,61,15.437025,30.213911,0.000018,0.000026,0,2628.5,0,0,nan,0.068836,3769.995117,2642.457275,75.996887,nan,50
374,62,15.437025,30.213911,0.000018,0.000026,0,2628.5,0,0,nan,0.068826,3772.740479,2642.063965,76.231842,nan,50
375,63,15.437025,30.213911,0.000018,0.000026,0,2628.5,0,0,nan,0.068816,3775.520752,2641.692139,76.468102,nan,50
376,64,15.437025,30.213911,0.000018,0.000026,0,2628.5,0,0,nan,0.068806,3776.619629,2644.550293,76.401009,nan,50
377,65,15.437025,30.213911,0.000018,0.000026,0,2628.5,0,0,nan,0.068797,3776.090332,2636.882568,76.767502,nan,50
378,66,15.437025,30.213911,0.000018,0.000026,0,2628.5,0,0,nan,0.068787,3777.205811,2636.503418,76.87397,nan,50
379,67,15.437025,30.213911,0.000018,0.000026,0,2628.5,0,0,nan,0.068776,3779.960693,2632.878174,77.277328,nan,50
380,68,15.437025,30.213911,0.000018,0.000026,0,2628.5,0,0,nan,0.068766,3774.442871,2629.281982,77.038986,nan,50
381,69,15.437025,30.213911,0.000018,0.000026,0,2628.5,0,0,nan,0.068756,3782.194336,2628.093506,77.698082,nan,50
382,70,15.437025,30.213911,0.000018,0.000026,0,2628.5,0,0,nan,0.068746,3779.978516,2624.499756,77.712914,nan,50
383,71,15.437025,30.213911,0.000018,0.000026,0,2628.5,0,0,nan,0.068736,3781.088379,2621.713135,77.940987,nan,50
384,72,15.437025,30.213911,0.000018,0.000026,0,2628.5,0,0,nan,0.068727,3780.553467,2619.743652,78.000526,nan,50
385,73,15.437025,30.213911,0.000018,0.000026,0,2628.5,0,0,nan,0.068717,3773.355957,2616.167725,77.631912,nan,50
386,74,15.437025,30.213911,0.000018,0.000026,0,2628.5,0,0,nan,0.068706,3772.802002,2611.806152,77.811218,nan,50
387,75,15.437025,30.213911,0.000018,0.000026,0,2628.5,0,0,nan,0.068696,3770.572998,2605.862305,77.941101,nan,50
388,76,15.437025,30.213911,0.000018,0.000026,0,2628.5,0,0,nan,0.068687,3763.451904,2607.091309,77.33709,nan,50
389,77,15.437025,30.213911,0.000018,0.000026,0,2628.5,0,0,nan,0.068677,3766.200195,2599.603516,77.922264,nan,50
390,78,15.437025,30.213911,0.000018,0.000026,0,2628.5,0,0,nan,0.068666,3763.994873,2593.723145,78.04734,nan,50
391,79,15.437025,30.213911,0.000018,0.000027,0,2628.5,0,0,nan,0.068657,3770.069824,2587.878662,78.791809,nan,50
392,80,15.437025,30.213911,0.000018,0.000027,0,2628.5,0,0,nan,0.068647,3766.208252,2587.499023,78.51989,nan,50
393,81,15.437025,30.213911,0.000018,0.000027,0,2628.5,0,0,nan,0.068636,3752.466309,2577.008057,77.998932,nan,50
394,82,15.437025,30.213911,0.000018,0.000027,0,2628.5,0,0,nan,0.068626,3753.567383,2578.960938,77.986557,nan,50
395,83,15.437025,30.213911,0.000018,0.000027,0,2628.5,0,0,nan,0.068616,3754.657471,2570.852051,78.459496,nan,50
396,84,15.437025,30.213911,0.000018,0.000027,0,2628.5,0,0,nan,0.068607,3754.124512,2564.338379,78.730125,nan,50
397,85,15.437025,30.213911,0.000018,0.000027,0,2628.5,0,0,nan,0.068597,3748.661377,2560.905762,78.487,nan,50
398,86,15.437025,30.213911,0.000018,0.000027,0,2628.5,0,0,nan,0.068587,3741.564697,2555.186035,78.231255,nan,50
399,87,15.437025,30.213911,0.000018,0.000027,0,2628.5,0,0,nan,0.068577,3744.30127,2548.74585,78.735138,nan,50
400,88,15.437025,30.213911,0.000018,0.000027,0,2628.5,0,0,nan,0.068567,3738.844238,2542.319092,78.631508,nan,50
401,89,15.437025,30.213911,0.000018,0.000027,0,2628.5,0,0,nan,0.068556,3741.553955,2538.929443,78.986519,nan,50
402,90,15.437025,30.213911,0.000018,0.000027,0,2628.5,0,0,nan,0.068547,3737.759033,2531.818115,79.03334,nan,50
403,91,15.437025,30.213911,0.000018,0.000027,0,2628.5,0,0,nan,0.068537,3733.963867,2526.228516,79.009621,nan,50
404,92,15.437025,30.213911,0.000018,0.000027,0,2628.5,0,0,nan,0.068526,3733.388916,2514.716553,79.48275,nan,50
405,93,15.437025,30.213911,0.000018,0.000027,0,2628.5,0,0,nan,0.068517,3727.994629,2512.891113,79.173134,nan,50
406,94,15.437025,30.213911,0.000018,0.000027,0,2628.5,0,0,nan,0.068506,3730.669678,2507.355713,79.610603,nan,50
407,95,15.437025,30.213911,0.000018,0.000027,0,2628.5,0,0,nan,0.068497,3730.150635,2498.958008,79.938896,nan,50
408,96,15.437025,30.213911,0.000018,0.000027,0,2628.5,0,0,nan,0.068486,3724.7229,2492.762695,79.816681,nan,50
